Date,Category,1,2,3,4,Prior Year Total,Current Year Total,7,Month,Year
1/1/15,Solidaritätszuschlag,15 047,"5,1",15 400,"5,2",1064,1079,"+1,4",1,2015
1/1/15,Versicherungsteuer,12 046,"4,1",12 515,"4,2",601,1218,"+102,7",1,2015
1/1/15,Stromsteuer,6 638,"2,2",6 900,"2,3",518,621,"+19,9",1,2015
1/1/15,Kraftfahrzeugsteuer,8 501,"2,9",8 440,"2,8",903,1057,"+17,1",1,2015
1/1/15,Kernbrennstoffsteuer, 708,"0,2",1 200,"0,4",0,352,X,1,2015
1/1/15,Branntweinabgaben,2 061,"0,7",2 032,"0,7",197,189," -4,1",1,2015
1/1/15,Kaffeesteuer,1 016,"0,3",1 025,"0,3",104,105,"+1,0",1,2015
1/1/15,Luftverkehrsteuer, 990,"0,3", 990,"0,3",36,34," -5,6",1,2015
1/1/15,Ergänzungszuweisungen an Länder,-10 681,"-3,6",-10 016,"-3,4",0,0,X,1,2015
1/1/15,BNE-Eigenmittel der EU,-22 419,"-7,6",-23 360,"-7,8",-2113,-1876," -11,2",1,2015
1/1/15,Mehrwertsteuer-Eigenmittel der EU,-4 015,"-1,4",-4 310,"-1,4",-404,-351," -13,1",1,2015
1/1/15,Zuweisungen an Länder für ÖPNV,-7 299,"-2,5",-7 299,"-2,4",-608,-608,"+0,0",1,2015
1/1/15,Zuweisung an die Länder für Kfz‑Steuer und Lkw‑Maut,-8 992,"-3,0",-8 992,"-3,0",0,0,X,1,2015
1/1/15,II. Sonstige Einnahmen,24 373,"8,3",21 341,"7,1",1501,1600,"+6,6",1,2015
1/1/15,Einnahmen aus wirtschaftlicher Tätigkeit,6 913,"2,3",6 540,"2,2",38,23," -39,5",1,2015
1/1/15,Zinseinnahmen, 237,"0,1", 232,"0,1",3,15,"+400,0",1,2015
1/1/15,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",2 809,"1,0",2 181,"0,7",79,73," -7,6",1,2015
1/1/15,Einnahmen zusammen,295 147,"100,0",298 820,"100,0",180235,190565,"+7,3",1,2015
2/1/15,I. Steuern,270 774,"91,7",279 970,"92,6",32448,34679,"+6,9",2,2015
2/1/15,Bundesanteile an Gemeinschaftsteuern:,222 376,"75,3",231 263,"76,5",31628,32624,"+3,1",2,2015
2/1/15,Einkommen- und Körperschaftsteuer(einschließlich  Abgeltungsteuer auf Zins- und Veräußerungserträge),112 976,"38,3",119 202,"39,4",12508,12849,"+2,7",2,2015
2/1/15,davon:,0,0,0,0,0,0,0,2,2015
2/1/15,Lohnsteuer,71 420,"24,2",75 480,"25,0",9845,10503,"+6,7",2,2015
2/1/15,veranlagte Einkommensteuer,19 385,"6,6",19 274,"6,4",329,418,"+27,1",2,2015
2/1/15,nicht veranlagte Steuer vom Ertrag,8 712,"3,0",7 838,"2,6",992,1054,"+6,3",2,2015
2/1/15,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 437,"1,2",3 471,"1,1",1256,1085," -13,6",2,2015
2/1/15,Körperschaftsteuer,10 022,"3,4",10 100,"3,3",87,-210,X,2,2015
2/1/15,Steuern vom Umsatz,107 796,"36,5",110 409,"36,5",19079,19736,"+3,4",2,2015
2/1/15,Gewerbesteuerumlage,1 603,"0,5",1 652,"0,5",40,40,"+0,0",2,2015
2/1/15,Energiesteuer,39 758,"13,5",39 691,"13,1",1614,1685,"+4,4",2,2015
2/1/15,Tabaksteuer,14 612,"5,0",14 060,"4,7",1515,1068," -29,5",2,2015
2/1/15,Solidaritätszuschlag,15 047,"5,1",15 400,"5,1",1910,1980,"+3,7",2,2015
2/1/15,Versicherungsteuer,12 046,"4,1",12 515,"4,1",4485,5105,"+13,8",2,2015
2/1/15,Stromsteuer,6 638,"2,2",6 900,"2,3",979,1164,"+18,9",2,2015
2/1/15,Kraftfahrzeugsteuer,8 501,"2,9",8 440,"2,8",1325,1623,"+22,5",2,2015
2/1/15,Kernbrennstoffsteuer, 708,"0,2",1 200,"0,4",0,352,X,2,2015
2/1/15,Branntweinabgaben,2 061,"0,7",2 032,"0,7",421,431,"+2,4",2,2015
2/1/15,Kaffeesteuer,1 016,"0,3",1 025,"0,3",176,179,"+1,7",2,2015
2/1/15,Luftverkehrsteuer, 990,"0,3", 990,"0,3",99,94," -5,1",2,2015
2/1/15,Ergänzungszuweisungen an Länder,-10 681,"-3,6",-10 016,"-3,3",0,0,X,2,2015
2/1/15,BNE-Eigenmittel der EU,-22 419,"-7,6",-23 360,"-7,7",-7006,-6813," -2,8",2,2015
2/1/15,Mehrwertsteuer-Eigenmittel der EU,-4 015,"-1,4",-4 310,"-1,4",-1347,-1466,"+8,8",2,2015
2/1/15,Zuweisungen an Länder für ÖPNV,-7 299,"-2,5",-7 299,"-2,4",-1216,-1216,"+0,0",2,2015
2/1/15,Zuweisung an die Länder für Kfz‑Steuer und Lkw‑Maut,-8 992,"-3,0",-8 992,"-3,0",-2248,-2248,"+0,0",2,2015
2/1/15,II. Sonstige Einnahmen,24 373,"8,3",22 351,"7,4",3106,2692," -13,3",2,2015
2/1/15,Einnahmen aus wirtschaftlicher Tätigkeit,6 913,"2,3",6 994,"2,3",49,42," -14,3",2,2015
2/1/15,Zinseinnahmen, 237,"0,1", 232,"0,1",7,20,"+185,7",2,2015
2/1/15,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",2 809,"1,0",2 181,"0,7",133,121," -9,0",2,2015
2/1/15,Einnahmen zusammen,295 147,"100,0",302 320,"100,0",350554,370371,"+5,1",2,2015
3/1/15,I. Steuern,270 774,"91,7",279 970,"92,6",56706,60084,"+6,0",3,2015
3/1/15,Bundesanteile an Gemeinschaftsteuern:,222 376,"75,3",231 263,"76,5",52892,54751,"+3,5",3,2015
3/1/15,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),112 976,"38,3",119 202,"39,4",25853,27149,"+5,0",3,2015
3/1/15,davon:,0,0,0,0,0,0,0,3,2015
3/1/15,Lohnsteuer,71 420,"24,2",75 480,"25,0",15008,16016,"+6,7",3,2015
3/1/15,veranlagte Einkommensteuer,19 385,"6,6",19 274,"6,4",5018,5582,"+11,2",3,2015
3/1/15,nicht veranlagte Steuer vom Ertrag,8 712,"3,0",7 838,"2,6",1503,1464," -2,6",3,2015
3/1/15,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 437,"1,2",3 471,"1,1",1519,1368," -9,9",3,2015
3/1/15,Körperschaftsteuer,10 022,"3,4",10 100,"3,3",2805,2719," -3,1",3,2015
3/1/15,Steuern vom Umsatz,107 796,"36,5",110 409,"36,5",26999,27562,"+2,1",3,2015
3/1/15,Gewerbesteuerumlage,1 603,"0,5",1 652,"0,5",41,41,"+0,0",3,2015
3/1/15,Energiesteuer,39 758,"13,5",39 691,"13,1",4675,4704,"+0,6",3,2015
3/1/15,Tabaksteuer,14 612,"5,0",14 060,"4,7",2477,2223," -10,3",3,2015
3/1/15,Solidaritätszuschlag,15 047,"5,1",15 400,"5,1",3577,3783,"+5,8",3,2015
3/1/15,Versicherungsteuer,12 046,"4,1",12 515,"4,1",5642,5825,"+3,2",3,2015
3/1/15,Stromsteuer,6 638,"2,2",6 900,"2,3",1550,1807,"+16,6",3,2015
3/1/15,Kraftfahrzeugsteuer,8 501,"2,9",8 440,"2,8",1861,2454,"+31,9",3,2015
3/1/15,Kernbrennstoffsteuer, 708,"0,2",1 200,"0,4",0,352,X,3,2015
3/1/15,Branntweinabgaben,2 061,"0,7",2 032,"0,7",556,570,"+2,5",3,2015
3/1/15,Kaffeesteuer,1 016,"0,3",1 025,"0,3",251,253,"+0,8",3,2015
3/1/15,Luftverkehrsteuer, 990,"0,3", 990,"0,3",164,159," -3,0",3,2015
3/1/15,Ergänzungszuweisungen an Länder,-10 681,"-3,6",-10 016,"-3,3",-2565,-2360," -8,0",3,2015
3/1/15,BNE-Eigenmittel der EU,-22 419,"-7,6",-23 360,"-7,7",-8758,-8687," -0,8",3,2015
3/1/15,Mehrwertsteuer-Eigenmittel der EU,-4 015,"-1,4",-4 310,"-1,4",-1684,-1817,"+7,9",3,2015
3/1/15,Zuweisungen an Länder für ÖPNV,-7 299,"-2,5",-7 299,"-2,4",-1825,-1825,"+0,0",3,2015
3/1/15,Zuweisung an die Länder für Kfz‑Steuer und Lkw‑Maut,-8 992,"-3,0",-8 992,"-3,0",-2248,-2248,"+0,0",3,2015
3/1/15,II. Sonstige Einnahmen,24 373,"8,3",22 351,"7,4",6460,7927,"+22,7",3,2015
3/1/15,Einnahmen aus wirtschaftlicher Tätigkeit,6 913,"2,3",6 994,"2,3",2546,3005,"+18,0",3,2015
3/1/15,Zinseinnahmen, 237,"0,1", 232,"0,1",35,36,"+2,9",3,2015
3/1/15,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",2 809,"1,0",2 181,"0,7",326,1163,"+256,7",3,2015
3/1/15,Einnahmen zusammen,295 147,"100,0",302 320,"100,0",630166,680011,"+7,7",3,2015
4/1/15,I. Steuern,270 774,"91,7",279 970,"92,6",76290,80416,"+5,4",4,2015
4/1/15,Bundesanteile an Gemeinschaftsteuern:,222 376,"75,3",231 263,"76,5",67862,70224,"+3,5",4,2015
4/1/15,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungs­erträge),112 976,"38,3",119 202,"39,4",32458,34117,"+5,1",4,2015
4/1/15,davon:,0,0,0,0,0,0,0,4,2015
4/1/15,Lohnsteuer,71 420,"24,2",75 480,"25,0",20756,22197,"+6,9",4,2015
4/1/15,veranlagte Einkommensteuer,19 385,"6,6",19 274,"6,4",5497,6071,"+10,4",4,2015
4/1/15,nicht veranlagte Steuer vom Ertrag,8 712,"3,0",7 838,"2,6",1916,1944,"+1,5",4,2015
4/1/15,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 437,"1,2",3 471,"1,1",1747,1794,"+2,7",4,2015
4/1/15,Körperschaftsteuer,10 022,"3,4",10 100,"3,3",2541,2110," -17,0",4,2015
4/1/15,Steuern vom Umsatz,107 796,"36,5",110 409,"36,5",35134,35844,"+2,0",4,2015
4/1/15,Gewerbesteuerumlage,1 603,"0,5",1 652,"0,5",270,263," -2,6",4,2015
4/1/15,Energiesteuer,39 758,"13,5",39 691,"13,1",7530,7631,"+1,3",4,2015
4/1/15,Tabaksteuer,14 612,"5,0",14 060,"4,7",3733,3550," -4,9",4,2015
4/1/15,Solidaritätszuschlag,15 047,"5,1",15 400,"5,1",4486,4747,"+5,8",4,2015
4/1/15,Versicherungsteuer,12 046,"4,1",12 515,"4,1",6312,6514,"+3,2",4,2015
4/1/15,Stromsteuer,6 638,"2,2",6 900,"2,3",2061,2375,"+15,2",4,2015
4/1/15,Kraftfahrzeugsteuer,8 501,"2,9",8 440,"2,8",2647,3314,"+25,2",4,2015
4/1/15,Kernbrennstoffsteuer, 708,"0,2",1 200,"0,4",0,352,X,4,2015
4/1/15,Branntweinabgaben,2 061,"0,7",2 032,"0,7",699,708,"+1,3",4,2015
4/1/15,Kaffeesteuer,1 016,"0,3",1 025,"0,3",339,363,"+7,1",4,2015
4/1/15,Luftverkehrsteuer, 990,"0,3", 990,"0,3",233,245,"+5,2",4,2015
4/1/15,Ergänzungszuweisungen an Länder,-10 681,"-3,6",-10 016,"-3,3",-2565,-2360," -8,0",4,2015
4/1/15,BNE-Eigenmittel der EU,-22 419,"-7,6",-23 360,"-7,7",-10509,-10560,"+0,5",4,2015
4/1/15,Mehrwertsteuer-Eigenmittel der EU,-4 015,"-1,4",-4 310,"-1,4",-2021,-2167,"+7,2",4,2015
4/1/15,Zuweisungen an Länder für ÖPNV,-7 299,"-2,5",-7 299,"-2,4",-2433,-2433,"+0,0",4,2015
4/1/15,Zuweisung an die Länder für Kfz‑Steuer und Lkw‑Maut,-8 992,"-3,0",-8 992,"-3,0",-2248,-2248,"+0,0",4,2015
4/1/15,II. Sonstige Einnahmen,24 373,"8,3",22 351,"7,4",8607,9685,"+12,5",4,2015
4/1/15,Einnahmen aus wirtschaftlicher Tätigkeit,6 913,"2,3",6 994,"2,3",3356,3615,"+7,7",4,2015
4/1/15,Zinseinnahmen, 237,"0,1", 232,"0,1",55,55,"+0,0",4,2015
4/1/15,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",2 809,"1,0",2 181,"0,7",557,1209,"+117,1",4,2015
4/1/15,Einnahmen zusammen,295 147,"100,0",302 320,"100,0",840896,900101,"+6,1",4,2015
5/1/15,I. Steuern,270 774,"91,7",278 925,"92,6",92728,100574,"+8,5",5,2015
5/1/15,Bundesanteile an Gemeinschaftsteuern:,222 376,"75,3",228 592,"75,9",83536,87309,"+4,5",5,2015
5/1/15,Einkommen- und Körperschaftsteuer(einschl. Abgeltungsteuer auf Zins- und Veräußerungserträge),112 976,"38,3",117 450,"39,0",38628,41176,"+6,6",5,2015
5/1/15,davon:,0,0,0,0,0,0,0,5,2015
5/1/15,Lohnsteuer,71 420,"24,2",75 714,"25,1",25992,28020,"+7,8",5,2015
5/1/15,veranlagte Einkommensteuer,19 385,"6,6",20 634,"6,8",5614,6125,"+9,1",5,2015
5/1/15,nicht veranlagte Steuer vom Ertrag,8 712,"3,0",8 200,"2,7",2494,2580,"+3,4",5,2015
5/1/15,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 437,"1,2",3 245,"1,1",1956,2125,"+8,6",5,2015
5/1/15,Körperschaftsteuer,10 022,"3,4",10 400,"3,5",2572,2325," -9,6",5,2015
5/1/15,Steuern vom Umsatz,107 796,"36,5",109 475,"36,3",44471,45701,"+2,8",5,2015
5/1/15,Gewerbesteuerumlage,1 603,"0,5",1 667,"0,6",437,432," -1,1",5,2015
5/1/15,Energiesteuer,39 758,"13,5",40 391,"13,4",10827,10942,"+1,1",5,2015
5/1/15,Tabaksteuer,14 612,"5,0",14 190,"4,7",4947,4789," -3,2",5,2015
5/1/15,Solidaritätszuschlag,15 047,"5,1",15 600,"5,2",5523,5886,"+6,6",5,2015
5/1/15,Versicherungsteuer,12 046,"4,1",12 500,"4,1",7159,7357,"+2,8",5,2015
5/1/15,Stromsteuer,6 638,"2,2",6 900,"2,3",2569,2870,"+11,7",5,2015
5/1/15,Kraftfahrzeugsteuer,8 501,"2,9",8 550,"2,8",3248,4027,"+24,0",5,2015
5/1/15,Kernbrennstoffsteuer, 708,"0,2",1 400,"0,5",-2164,382,x,5,2015
5/1/15,Branntweinabgaben,2 061,"0,7",2 062,"0,7",858,892,"+4,0",5,2015
5/1/15,Kaffeesteuer,1 016,"0,3",1 020,"0,3",429,443,"+3,3",5,2015
5/1/15,Luftverkehrsteuer, 990,"0,3",1 010,"0,3",315,322,"+2,2",5,2015
5/1/15,Ergänzungszuweisungen an Länder,-10 681,"-3,6",-10 040,"-3,3",-2565,-2360," -8,0",5,2015
5/1/15,BNE-Eigenmittel der EU,-22 419,"-7,6",-23 080,"-7,7",-12261,-12434,"+1,4",5,2015
5/1/15,Mehrwertsteuer-Eigenmittel der EU,-4 015,"-1,4",-4 310,"-1,4",-2358,-2518,"+6,8",5,2015
5/1/15,Zuweisungen an Länder für ÖPNV,-7 299,"-2,5",-7 299,"-2,4",-3041,-3041,"+0,0",5,2015
5/1/15,Zuweisung an die Länder für Kfz‑Steuer und Lkw‑Maut,-8 992,"-3,0",-8 992,"-3,0",-4496,-4496,"+0,0",5,2015
5/1/15,II. Sonstige Einnahmen,24 373,"8,3",22 396,"7,4",10772,12906,"+19,8",5,2015
5/1/15,Einnahmen aus wirtschaftlicher Tätigkeit,6 913,"2,3",6 994,"2,3",4244,4495,"+5,9",5,2015
5/1/15,Zinseinnahmen, 237,"0,1", 232,"0,1",64,57," -10,9",5,2015
5/1/15,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",2 809,"1,0",2 181,"0,7",648,1272,"+96,3",5,2015
5/1/15,Einnahmen zusammen,295 147,"100,0",301 320,"100,0",1030500,1130481,"+9,6",5,2015
6/1/15,I. Steuern,270 774,"91,7",278 925,"92,6",121631,130180,"+7,0",6,2015
6/1/15,Bundesanteile an Gemeinschaftsteuern:,222 376,"75,3",228 592,"75,9",107803,112595,"+4,4",6,2015
6/1/15,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),112 976,"38,3",117 450,"39,0",54120,57615,"+6,5",6,2015
6/1/15,davon:,0,0,0,0,0,0,0,6,2015
6/1/15,Lohnsteuer,71 420,"24,2",75 714,"25,1",32314,34827,"+7,8",6,2015
6/1/15,veranlagte Einkommensteuer,19 385,"6,6",20 634,"6,8",10102,10819,"+7,1",6,2015
6/1/15,nicht veranlagte Steuer vom Ertrag,8 712,"3,0",8 200,"2,7",4253,3972," -6,6",6,2015
6/1/15,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 437,"1,2",3 245,"1,1",2112,2353,"+11,4",6,2015
6/1/15,Körperschaftsteuer,10 022,"3,4",10 400,"3,5",5339,5644,"+5,7",6,2015
6/1/15,Steuern vom Umsatz,107 796,"36,5",109 475,"36,3",53244,54546,"+2,4",6,2015
6/1/15,Gewerbesteuerumlage,1 603,"0,5",1 667,"0,6",439,433," -1,4",6,2015
6/1/15,Energiesteuer,39 758,"13,5",40 391,"13,4",14543,14215," -2,3",6,2015
6/1/15,Tabaksteuer,14 612,"5,0",14 190,"4,7",6186,5906," -4,5",6,2015
6/1/15,Solidaritätszuschlag,15 047,"5,1",15 600,"5,2",7532,8061,"+7,0",6,2015
6/1/15,Versicherungsteuer,12 046,"4,1",12 500,"4,1",7738,8012,"+3,5",6,2015
6/1/15,Stromsteuer,6 638,"2,2",6 900,"2,3",3269,3272,"+0,1",6,2015
6/1/15,Kraftfahrzeugsteuer,8 501,"2,9",8 550,"2,8",4378,4814,"+10,0",6,2015
6/1/15,Kernbrennstoffsteuer, 708,"0,2",1 400,"0,5",-2049,673,X,6,2015
6/1/15,Branntweinabgaben,2 061,"0,7",2 062,"0,7",1026,1041,"+1,5",6,2015
6/1/15,Kaffeesteuer,1 016,"0,3",1 020,"0,3",508,523,"+3,0",6,2015
6/1/15,Luftverkehrsteuer, 990,"0,3",1 010,"0,3",399,416,"+4,3",6,2015
6/1/15,Ergänzungszuweisungen an Länder,-10 681,"-3,6",-10 040,"-3,3",-5296,-4920," -7,1",6,2015
6/1/15,BNE-Eigenmittel der EU,-22 419,"-7,6",-23 080,"-7,7",-13837,-13746," -0,7",6,2015
6/1/15,Mehrwertsteuer-Eigenmittel der EU,-4 015,"-1,4",-4 310,"-1,4",-2661,-2763,"+3,8",6,2015
6/1/15,Zuweisungen an Länder für ÖPNV,-7 299,"-2,5",-7 299,"-2,4",-3649,-3649,"+0,0",6,2015
6/1/15,Zuweisung an die Länder für Kfz‑Steuer und Lkw‑Maut,-8 992,"-3,0",-8 992,"-3,0",-4496,-4496,"+0,0",6,2015
6/1/15,II. Sonstige Einnahmen,24 373,"8,3",22 396,"7,4",12416,17692,"+42,5",6,2015
6/1/15,Einnahmen aus wirtschaftlicher Tätigkeit,6 913,"2,3",6 994,"2,3",4622,4688,"+1,4",6,2015
6/1/15,Zinseinnahmen, 237,"0,1", 232,"0,1",74,65," -12,2",6,2015
6/1/15,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",2 809,"1,0",2 181,"0,7",521,1352,"+159,5",6,2015
6/1/15,Einnahmen insgesamt,295 147,"100,0",301 320,"100,0",1340048,1470872,"+10,3",6,2015
7/1/15,I. Steuern,270 774,"91,7",278 925,"92,6",1430314,1540315,"+7,7",7,2015
7/1/15,Bundesanteile an Gemeinschaftsteuern:,222 376,"75,3",228 592,"75,9",123731,130153,"+5,2",7,2015
7/1/15,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),112 976,"38,3",117 450,"39,0",61772,66558,"+7,7",7,2015
7/1/15,davon:,0,0,0,0,0,0,0,7,2015
7/1/15,Lohnsteuer,71 420,"24,2",75 714,"25,1",38600,41515,"+7,6",7,2015
7/1/15,veranlagte Einkommensteuer,19 385,"6,6",20 634,"6,8",9902,10565,"+6,7",7,2015
7/1/15,nicht veranlagte Steuer vom Ertrag,8 712,"3,0",8 200,"2,7",5722,6257,"+9,3",7,2015
7/1/15,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 437,"1,2",3 245,"1,1",2377,2647,"+11,4",7,2015
7/1/15,Körperschaftsteuer,10 022,"3,4",10 400,"3,5",5172,5574,"+7,8",7,2015
7/1/15,Steuern vom Umsatz,107 796,"36,5",109 475,"36,3",61337,62910,"+2,6",7,2015
7/1/15,Gewerbesteuerumlage,1 603,"0,5",1 667,"0,6",621,685,"+10,3",7,2015
7/1/15,Energiesteuer,39 758,"13,5",40 391,"13,4",17863,17416," -2,5",7,2015
7/1/15,Tabaksteuer,14 612,"5,0",14 190,"4,7",7370,7279," -1,2",7,2015
7/1/15,Solidaritätszuschlag,15 047,"5,1",15 600,"5,2",8485,9088,"+7,1",7,2015
7/1/15,Versicherungsteuer,12 046,"4,1",12 500,"4,1",8357,8639,"+3,4",7,2015
7/1/15,Stromsteuer,6 638,"2,2",6 900,"2,3",3826,3856,"+0,8",7,2015
7/1/15,Kraftfahrzeugsteuer,8 501,"2,9",8 550,"2,8",5224,5571,"+6,6",7,2015
7/1/15,Kernbrennstoffsteuer, 708,"0,2",1 400,"0,5",-2049,820,x,7,2015
7/1/15,Branntweinabgaben,2 061,"0,7",2 062,"0,7",1181,1197,"+1,4",7,2015
7/1/15,Kaffeesteuer,1 016,"0,3",1 020,"0,3",580,600,"+3,4",7,2015
7/1/15,Luftverkehrsteuer, 990,"0,3",1 010,"0,3",488,504,"+3,3",7,2015
7/1/15,Ergänzungszuweisungen an Länder,-10 681,"-3,6",-10 040,"-3,3",-5296,-4920," -7,1",7,2015
7/1/15,BNE-Eigenmittel der EU,-22 419,"-7,6",-23 080,"-7,7",-15063,-14495," -3,8",7,2015
7/1/15,Mehrwertsteuer-Eigenmittel der EU,-4 015,"-1,4",-4 310,"-1,4",-2897,-2903,"+0,2",7,2015
7/1/15,Zuweisungen an Länder für ÖPNV,-7 299,"-2,5",-7 299,"-2,4",-4258,-4258,"+0,0",7,2015
7/1/15,Zuweisung an die Länder für Kfz‑Steuer und Lkw‑Maut,-8 992,"-3,0",-8 992,"-3,0",-4496,-4496,"+0,0",7,2015
7/1/15,II. Sonstige Einnahmen,24 373,"8,3",22 396,"7,4",15755,20628,"+30,9",7,2015
7/1/15,Einnahmen aus wirtschaftlicher Tätigkeit,6 913,"2,3",6 994,"2,3",5333,5400,"+1,3",7,2015
7/1/15,Zinseinnahmen, 237,"0,1", 232,"0,1",149,144," -3,4",7,2015
7/1/15,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",2 809,"1,0",2 181,"0,7",2065,2108,"+2,1",7,2015
7/1/15,Einnahmen insgesamt,295 147,"100,0",301 320,"100,0",159069,1740943,"+10,0",7,2015
8/1/15,I. Steuern,270 774,"91,7",278 925,"92,6",163240,175099,"+7,3",8,2015
8/1/15,Bundesanteile an Gemeinschaftsteuern:,222 376,"75,3",228 592,"75,9",139662,146764,"+5,1",8,2015
8/1/15,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),112 976,"38,3",117 450,"39,0",68209,72990,"+7,0",8,2015
8/1/15,davon:,0,0,0,0,0,0,0,8,2015
8/1/15,Lohnsteuer,71 420,"24,2",75 714,"25,1",44271,47644,"+7,6",8,2015
8/1/15,veranlagte Einkommensteuer,19 385,"6,6",20 634,"6,8",9728,10386,"+6,8",8,2015
8/1/15,nicht veranlagte Steuer vom Ertrag,8 712,"3,0",8 200,"2,7",6239,6735,"+7,9",8,2015
8/1/15,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 437,"1,2",3 245,"1,1",2653,2872,"+8,3",8,2015
8/1/15,Körperschaftsteuer,10 022,"3,4",10 400,"3,5",5318,5353,"+0,7",8,2015
8/1/15,Steuern vom Umsatz,107 796,"36,5",109 475,"36,3",70587,72889,"+3,3",8,2015
8/1/15,Gewerbesteuerumlage,1 603,"0,5",1 667,"0,6",867,885,"+2,1",8,2015
8/1/15,Energiesteuer,39 758,"13,5",40 391,"13,4",21012,20783," -1,1",8,2015
8/1/15,Tabaksteuer,14 612,"5,0",14 190,"4,7",8669,8686,"+0,2",8,2015
8/1/15,Solidaritätszuschlag,15 047,"5,1",15 600,"5,2",9340,9962,"+6,7",8,2015
8/1/15,Versicherungsteuer,12 046,"4,1",12 500,"4,1",9601,9896,"+3,1",8,2015
8/1/15,Stromsteuer,6 638,"2,2",6 900,"2,3",4422,4409," -0,3",8,2015
8/1/15,Kraftfahrzeugsteuer,8 501,"2,9",8 550,"2,8",5804,6221,"+7,2",8,2015
8/1/15,Kernbrennstoffsteuer, 708,"0,2",1 400,"0,5",-2049,928," -145,3",8,2015
8/1/15,Branntweinabgaben,2 061,"0,7",2 062,"0,7",1355,1366,"+0,8",8,2015
8/1/15,Kaffeesteuer,1 016,"0,3",1 020,"0,3",658,675,"+2,6",8,2015
8/1/15,Luftverkehrsteuer, 990,"0,3",1 010,"0,3",585,607,"+3,8",8,2015
8/1/15,Ergänzungszuweisungen an Länder,-10 681,"-3,6",-10 040,"-3,3",-5296,-4920," -7,1",8,2015
8/1/15,BNE-Eigenmittel der EU,-22 419,"-7,6",-23 080,"-7,7",-16114,-15776," -2,1",8,2015
8/1/15,Mehrwertsteuer-Eigenmittel der EU,-4 015,"-1,4",-4 310,"-1,4",-3099,-3184,"+2,7",8,2015
8/1/15,Zuweisungen an Länder für ÖPNV,-7 299,"-2,5",-7 299,"-2,4",-4866,-4866,"+0,0",8,2015
8/1/15,Zuweisung an die Länder für Kfz-Steuer und  Lkw-Maut,-8 992,"-3,0",-8 992,"-3,0",-6744,-6744,"+0,0",8,2015
8/1/15,II. Sonstige Einnahmen,24 373,"8,3",22 396,"7,4",17264,21817,"+26,4",8,2015
8/1/15,Einnahmen aus wirtschaftlicher Tätigkeit,6 913,"2,3",6 994,"2,3",5344,5419,"+1,4",8,2015
8/1/15,Zinseinnahmen, 237,"0,1", 232,"0,1",151,147," -2,6",8,2015
8/1/15,"Darlehensrückflüsse, Beteiligungen, Privatisierungserlöse",2 809,"1,0",2 181,"0,7",2149,2150,"+0,0",8,2015
8/1/15,Einnahmen insgesamt,295 147,"100,0",301 320,"100,0",1800504,1960915,"+9,1",8,2015
9/1/15,I. Steuern,270 774,"91,7",280 068,"91,4",190101,202457,"+6,5",9,2015
9/1/15,Bundesanteile an Gemeinschaftsteuern:,222 376,"75,3",229 735,"75,0",161654,169103,"+4,6",9,2015
9/1/15,Einkommen- und Körperschaftsteuer(einschließlich Abgeltungsteuer auf Zins- und Veräußerungserträge),112 976,"38,3",119 593,"39,0",80960,86523,"+6,9",9,2015
9/1/15,davon:,0,0,0,0,0,0,0,9,2015
9/1/15,Lohnsteuer,71 420,"24,2",75 714,"24,7",49545,53206,"+7,4",9,2015
9/1/15,veranlagte Einkommensteuer,19 385,"6,6",20 634,"6,7",14362,15353,"+6,9",9,2015
9/1/15,nicht veranlagte Steuer vom Ertrag,8 712,"3,0",8 200,"2,7",6765,7073,"+4,6",9,2015
9/1/15,Abgeltungsteuer auf Zins- und Veräußerungserträge ,3 437,"1,2",3 245,"1,1",2792,3022,"+8,2",9,2015
9/1/15,Körperschaftsteuer,10 022,"3,4",10 400,"3,4",7496,7871,"+5,0",9,2015
9/1/15,Steuern vom Umsatz,107 796,"36,5",108 475,"35,4",79827,81694,"+2,3",9,2015
9/1/15,Gewerbesteuerumlage,1 603,"0,5",1 667,"0,5",868,886,"+2,1",9,2015
